"","FID","GEOID","ALAND"
"19106",0,"060730201082",103166
"19107",0,"060133452033",709099
"19108",0,"060133430011",780470
"19109",0,"060730189043",865038
"19110",0,"060730189044",1069987
"19111",0,"060730189052",363764
"19112",0,"060730189053",2069166
"19113",0,"060730189061",963710
"19114",0,"060411060021",2490584
"19115",0,"060411060023",6996098
"19116",0,"060411070004",14570694
"19117",0,"060411321002",25859338
"19118",0,"060411270005",1192635
"19119",0,"060411282001",560919
"19120",0,"060411282003",1058785
"19121",0,"060411032001",355124
"19122",0,"060411242002",599834
"19123",0,"060411041011",924474
"19124",0,"060411141001",4996519
"19125",0,"060411110003",1177429
"19126",0,"060411321001",17009767
"19127",0,"060411082001",1366045
"19128",0,"060411200002",1414334
"19129",0,"060411102003",3505596
"19130",0,"060411031003",7394877
"19131",0,"060411021002",5635000
"19132",0,"060411130002",1087484
"19133",0,"060411130003",3552085
"19134",0,"060411191005",3028554
"19135",0,"060411200003",1305012
"19136",0,"060411212002",4092625
"19137",0,"060411261004",376051
"19138",0,"060411281002",2157953
"19139",0,"060070023005",57225837
"19140",0,"060411330002",88603722
"19141",0,"060411012001",10584663
"19142",0,"060371883003",292974
"19143",0,"060411322001",5099694
"19144",0,"060411322003",285626613
"19145",0,"060411330004",5551067
"19146",0,"060411330003",99368694
"19147",0,"060371893001",857168
"19148",0,"060371893002",718844
"19149",0,"060070033002",83949237
"19150",0,"060070017021",2663474
"19151",0,"060070022004",34609377
"19152",0,"060070018001",7866112
"19153",0,"060070017024",2198833
"19154",0,"060070028004",697922
"19155",0,"060070027006",2492218
"19156",0,"060070017022",5012487
"19157",0,"060070006034",177878
"19158",0,"060070027001",6588082
"19159",0,"060070036003",317333205
"19160",0,"060070015004",111141116
"19161",0,"060070021004",4823786
"19162",0,"060070003003",361560
"19163",0,"060070006032",448735
"19164",0,"060070024002",301791268
"19165",0,"060070002024",390549
"19166",0,"060070008004",621104
"19167",0,"060070023002",4590218
"19168",0,"060070006043",80777
"19169",0,"060070014003",210666109
"19170",0,"060070005022",256919
"19171",0,"060070033003",120342600
"19172",0,"060070022002",98086239
"19173",0,"060070011001",125843
"19174",0,"060133500002",1331588
"19175",0,"060133240021",895306
"19176",0,"060133511032",1467686
"19177",0,"060133190003",801446
"19178",0,"060133332001",315605
"19179",0,"060133132063",550485
"19180",0,"060133770002",125551
"19181",0,"060133591022",981418
"19182",0,"060133383022",3586905
"19183",0,"060133211023",1340304
"19184",0,"060070006045",129085
"19185",0,"060133230004",389758
"19186",0,"060133553011",6653566
"19187",0,"060730189062",544527
"19188",0,"060730189063",2956397
"19189",0,"060730192031",1726425
"19190",0,"060730192032",2080492
"19191",0,"060730192051",327667
"19192",0,"060371852022",324856
"19193",0,"060590320382",1273058
"19194",0,"060590524261",395444
"19195",0,"060371893003",323955
"19196",0,"060070017023",24577318
"19197",0,"060070024003",136665321
"19198",0,"060070024001",205954066
"19199",0,"060070002023",255714
"19200",0,"060070003001",519667
"19201",0,"060070023004",4411980
"19202",0,"060070024005",379966779
"19203",0,"060133211021",1268476
"19204",0,"060133373005",486841
"19205",0,"060133150002",10283094
"19206",0,"060070010003",239283
"19207",0,"060070020001",2119022
"19208",0,"060070025004",125929111
"19209",0,"060070033001",104184676
"19210",0,"060070001021",812368
"19211",0,"060133430022",2565799
"19212",0,"060070001023",1035398
"19213",0,"060133131013",1405379
"19214",0,"060133310003",318921
"19215",0,"060133620001",487495
"19216",0,"060133211024",1411725
"19217",0,"060133462013",3852239
"19218",0,"060133553061",64005515
"19219",0,"060133371002",1228918
"19220",0,"060133601011",511872
"19221",0,"060133540023",2473979
"19222",0,"060133131032",636641
"19223",0,"060133770003",253241
"19224",0,"060133451142",1068136
"19225",0,"060730192052",1067370
"19226",0,"060730192053",288448
"19227",0,"060730192054",262204
"19228",0,"060730192061",304363
"19229",0,"060730192062",731039
"19230",0,"060730178083",1692265
"19231",0,"060590320232",2233219
"19232",0,"060730198051",940720
"19233",0,"060070002011",591945
"19234",0,"060070002012",1598775
"19235",0,"060070002014",799099
"19236",0,"060070002021",792625
"19237",0,"060070002022",260027
"19238",0,"060070003002",1267091
"19239",0,"060070003004",400794
"19240",0,"060133131031",12891283
"19241",0,"060133461012",6861513
"19242",0,"060133410002",2315482
"19243",0,"060133461023",12469165
"19244",0,"060133790002",274383
"19245",0,"060133560024",66915557
"19246",0,"060133400026",1598951
"19247",0,"060133451151",14910422
"19248",0,"060730178084",702199
"19249",0,"060730178111",558549
"19250",0,"060730178112",1906752
"19251",0,"060133260002",727005
"19252",0,"060133142001",372057
"19253",0,"060133650021",692280
"19254",0,"060730178113",567027
"19255",0,"060730179001",527520
"19256",0,"060730179002",534975
"19257",0,"060730198052",281761
"19258",0,"060730198053",231014
"19259",0,"060590320565",5160611
"19260",0,"060730179005",299187
"19261",0,"060650403031",3056832
"19262",0,"061090011003",4367560
"19263",0,"061090012003",1603980
"19264",0,"061090012004",2691813
"19265",0,"061090032003",6574372
"19266",0,"060730180001",605431
"19267",0,"060730181001",526763
"19268",0,"060730181002",342085
"19269",0,"060730181003",520252
"19270",0,"060730179003",306135
"19271",0,"060730181004",388413
"19272",0,"060650404021",2731833
"19273",0,"060650404022",2129624
"19274",0,"060650404031",1592572
"19275",0,"060070005011",3877851
"19276",0,"061090011002",2833377
"19277",0,"060730199021",1844963
"19278",0,"060070005012",767264
"19279",0,"060070005013",544435
"19280",0,"060070005014",261937
"19281",0,"060070005021",381366
"19282",0,"060070005023",270568
"19283",0,"060070005024",208573
"19284",0,"060070006011",543525
"19285",0,"060070006012",427155
"19286",0,"060070006013",837316
"19287",0,"060070006031",315450
"19288",0,"060133280001",378728
"19289",0,"060133451141",702737
"19290",0,"060133521024",14415306
"19291",0,"060730199022",756064
"19292",0,"060730199042",517335
"19293",0,"060133522011",2347534
"19294",0,"060133090002",8041518
"19295",0,"060133553043",743523
"19296",0,"060133920002",233403
"19297",0,"060133680013",169910
"19298",0,"060133570001",1824316
"19299",0,"060133372005",699945
"19300",0,"060133371001",1544286
"19301",0,"060133211032",3898012
"19302",0,"060133592022",7800225
"19303",0,"060133530021",853963
"19304",0,"060133462012",3575429
"19305",0,"060133451152",1063550
"19306",0,"060372213022",234096
"19307",0,"060372212201",215427
"19308",0,"060372212202",443972
"19309",0,"060372213021",228049
"19310",0,"060411270004",1159566
"19311",0,"060590421123",2656953
"19312",0,"060930002001",1300052761
"19313",0,"060590756052",1017036
"19314",0,"060730181005",324091
"19315",0,"060730182001",779001
"19316",0,"060730182002",190846
"19317",0,"060372163001",366120
"19318",0,"060372163003",282620
"19319",0,"060372163004",387241
"19320",0,"060730199051",650947
"19321",0,"060650404032",1755833
"19322",0,"060650404033",1590595
"19323",0,"060650405011",1116204
"19324",0,"060650405012",2154441
"19325",0,"061090032006",800070
"19326",0,"061090041002",5631310
"19327",0,"061090042001",2036420385
"19328",0,"061090051001",40462652
"19329",0,"061090051004",5541927
"19330",0,"061090051006",15838446
"19331",0,"061090021002",21774162
"19332",0,"061090022001",10666785
"19333",0,"060411021001",3912584
"19334",0,"060411060012",1678257
"19335",0,"060411102002",2631153
"19336",0,"060411191004",1617307
"19337",0,"060411261001",2702195
"19338",0,"060411282002",2321578
"19339",0,"060070008006",292903
"19340",0,"060411041021",780346
"19341",0,"060670074133",4214136
"19342",0,"060070006042",181918
"19343",0,"060070006044",344439
"19344",0,"060070007001",501916
"19345",0,"060070007002",594781
"19346",0,"060070007003",1477978
"19347",0,"060070006041",308383
"19348",0,"060133730002",219582
"19349",0,"060133430031",3975403
"19350",0,"060070007004",582756
"19351",0,"060070008001",1328330
"19352",0,"060070008002",691439
"19353",0,"060070008003",602364
"19354",0,"060070008005",433478
"19355",0,"060133500004",4877591
"19356",0,"060133521021",4861043
"19357",0,"060070011005",218951
"19358",0,"060133050003",5911234
"19359",0,"060730183002",205115
"19360",0,"060730184001",419361
"19361",0,"060730184002",279945
"19362",0,"060730173031",558883
"19363",0,"060730183001",295186
"19364",0,"060930009005",11207486
"19365",0,"060930009002",290542108
"19366",0,"060930007031",376704
"19367",0,"060730200132",2109726
"19368",0,"060730200143",787082
"19369",0,"060590320571",963123
"19370",0,"060590320572",1915939
"19371",0,"060590320573",433505
"19372",0,"060730185041",902075
"19373",0,"060730185043",1129227
"19374",0,"060730185071",557921
"19375",0,"060730185072",597162
"19376",0,"060730185073",789180
"19377",0,"060070010001",634219
"19378",0,"060070010002",545897
"19379",0,"060070010004",240810
"19380",0,"060070010006",578496
"19381",0,"060070011002",4579936
"19382",0,"060070011003",830571
"19383",0,"060730200144",2056669
"19384",0,"060730200161",1402956
"19385",0,"060730200162",710894
"19386",0,"060730200164",607620
"19387",0,"060790124021",7191552
"19388",0,"060730185091",1085050
"19389",0,"060730185092",352708
"19390",0,"060730185093",383207
"19391",0,"060730185094",218891
"19392",0,"060730185101",839424
"19393",0,"060730200171",619776
"19394",0,"060730200181",469594
"19395",0,"060730200182",327953
"19396",0,"060730200183",310493
"19397",0,"060730200184",1779439
"19398",0,"060070011004",909899
"19399",0,"060372147001",210918
"19400",0,"060372215002",170103
"19401",0,"060070012002",243969
"19402",0,"060070012003",7649054
"19403",0,"060070012004",370798
"19404",0,"060070013001",873114
"19405",0,"060070013002",345333
"19406",0,"060070013003",2519352
"19407",0,"060070013004",309378
"19408",0,"060070014001",27794024
"19409",0,"060372146002",161087
"19410",0,"060372146003",226887
"19411",0,"060372147002",186885
"19412",0,"060372147003",195538
"19413",0,"060372148001",202393
"19414",0,"060372148002",219662
"19415",0,"060372148003",154829
"19416",0,"060372382001",291711
"19417",0,"060730185102",1152637
"19418",0,"060730185111",487888
"19419",0,"060730185112",398334
"19420",0,"060730185113",293493
"19421",0,"060730185114",509652
"19422",0,"060730194042",466038
"19423",0,"060411101001",4164402
"19424",0,"060590423231",563468
"19425",0,"060590756045",1956721
"19426",0,"060730194051",498384
"19427",0,"060730194041",651439
"19428",0,"060590423204",1870326
"19429",0,"060590525201",327198
"19430",0,"060730200192",514305
"19431",0,"060730200193",1692583
"19432",0,"060730200202",605234
"19433",0,"060730200222",1445184
"19434",0,"060133362013",139940
"19435",0,"060070014002",41291341
"19436",0,"060070014004",37562116
"19437",0,"060070015001",31137254
"19438",0,"060070015002",12241273
"19439",0,"060730185122",374834
"19440",0,"060730185132",1608758
"19441",0,"060730185141",1784504
"19442",0,"060730185142",1173505
"19443",0,"060730184003",612365
"19444",0,"060590524203",1749500
"19445",0,"060590524192",1404684
"19446",0,"060570008022",5346410
"19447",0,"060570001036",10786535
"19448",0,"060570012061",1795446
"19449",0,"060570007012",140743327
"19450",0,"060570008012",79588029
"19451",0,"060570008024",14902120
"19452",0,"060570012062",4141291
"19453",0,"060570001021",2589915
"19454",0,"060570001024",6568411
"19455",0,"060570001034",645462
"19456",0,"060570001043",5238029
"19457",0,"060570002001",115705237
"19458",0,"060570004011",10659070
"19459",0,"060070015003",17467818
"19460",0,"060133020104",2305795
"19461",0,"060070018002",1032080
"19462",0,"060070018003",1290684
"19463",0,"060070018004",1094046
"19464",0,"060070018005",828313
"19465",0,"060411031001",1177592
"19466",0,"060411043001",9871317
"19467",0,"060411060011",157032
"19468",0,"060411070001",3384926
"19469",0,"060411070002",475701
"19470",0,"060372217102",132805
"19471",0,"060372218101",182496
"19472",0,"060372219001",268403
"19473",0,"060372219002",141337
"19474",0,"060372221001",160014
"19475",0,"060372221002",165079
"19476",0,"060372222002",227381
"19477",0,"060372225001",160426
"19478",0,"060372226001",154888
"19479",0,"060372226003",216806
"19480",0,"060650432112",598222
"19481",0,"060372227001",817401
"19482",0,"060650435091",5599162
"19483",0,"060372161002",255554
"19484",0,"060372161003",154322
"19485",0,"060372162001",170110
"19486",0,"060372162002",210798
"19487",0,"060372162003",180412
"19488",0,"060070019003",1048232
"19489",0,"060372264101",142837
"19490",0,"060372264102",139646
"19491",0,"060372264203",168979
"19492",0,"060070019004",1222082
"19493",0,"060070020002",1072814
"19494",0,"060070020003",856397
"19495",0,"060070020004",1005564
"19496",0,"060372267001",225079
"19497",0,"060372270101",244440
"19498",0,"060372270202",271865
"19499",0,"060372380002",224588
"19500",0,"060372380005",484974
"19501",0,"060372380006",324167
"19502",0,"060372381002",246084
"19503",0,"060372381004",245326
"19504",0,"060372382002",258219
"19505",0,"060372382003",235272
"19506",0,"060372380001",202047
"19507",0,"060372383101",162656
"19508",0,"060372383202",139770
"19509",0,"060372379004",247188
"19510",0,"060372383203",133726
"19511",0,"060372384001",251299
"19512",0,"060372384002",400495
"19513",0,"060372384003",325424
"19514",0,"060372384004",324329
"19515",0,"060372393102",225794
"19516",0,"060990036042",997070
"19517",0,"060372393301",796142
"19518",0,"060990008053",352876
"19519",0,"060990005061",362114
"19520",0,"060990011002",533390
"19521",0,"060990003042",1709868
"19522",0,"060990014001",639781
"19523",0,"060990016034",612828
"19524",0,"060990029014",16620075
"19525",0,"060990039054",524856
"19526",0,"060372281003",176947
"19527",0,"060372240201",784501
"19528",0,"060372240202",447834
"19529",0,"060372242001",191666
"19530",0,"060372281001",641404
"19531",0,"060372281002",184976
"19532",0,"060372282102",203138
"19533",0,"060372282201",90524
"19534",0,"060372282202",109372
"19535",0,"060372282203",166318
"19536",0,"060372283103",130729
"19537",0,"060372283104",65702
"19538",0,"060372283201",127378
"19539",0,"060372283203",101109
"19540",0,"060372285001",178726
"19541",0,"060372284101",48369
"19542",0,"060372284102",85352
"19543",0,"060372284202",174030
"19544",0,"060372285003",80510
"19545",0,"060372286002",282947
"19546",0,"060372287101",222370
"19547",0,"060372287102",182419
"19548",0,"060372287201",124576
"19549",0,"060372287202",119818
"19550",0,"060372287203",159758
"19551",0,"060372406003",163301
"19552",0,"060590320441",3437712
"19553",0,"060372288001",377374
"19554",0,"060372288002",87932
"19555",0,"060372393302",183381
"19556",0,"060372406002",165168
"19557",0,"060372406004",162279
"19558",0,"060372408002",198888
"19559",0,"060372407001",293045
"19560",0,"060372407005",247073
"19561",0,"060372408001",231203
"19562",0,"060372408003",200567
"19563",0,"060372409001",309281
"19564",0,"060372409002",230494
"19565",0,"060372409003",165979
"19566",0,"060372409005",119549
"19567",0,"060372411204",143889
"19568",0,"060372411101",323675
"19569",0,"060372411201",166010
"19570",0,"060372411203",132914
"19571",0,"060372413001",289469
"19572",0,"060372413002",232657
"19573",0,"060372421001",459615
"19574",0,"060372414001",195927
"19575",0,"060372414002",379629
"19576",0,"060372420001",225196
"19577",0,"060372420002",287210
"19578",0,"060372420003",134328
"19579",0,"060372422001",235561
"19580",0,"060372422003",305349
